episode,episode_rewards,max_obj,suc_datas
1365,5,223,76
1366,5,223,76
1367,5,223,76
1368,5,234,72
1369,5,232,76
1370,4,204,60
1371,5,213,76
1372,5,226,76
1373,5,238,76
1374,4,271,64
1375,4,310,64
1376,4,310,64
1377,8,326,104
1378,4,313,64
1379,4,323,64
1380,4,321,64
1381,3,325,48
1382,4,307,64
1383,4,307,64
1384,4,297,64
1385,4,297,64
1386,4,297,64
1387,5,284,76
1388,4,294,60
1389,6,289,88
1390,5,289,72
1391,6,310,88
1392,4,290,64
1393,4,290,64
1394,4,291,64
1395,4,294,64
1396,4,291,64
1397,5,286,76
1398,6,286,88
1399,4,290,64
1400,5,302,76
1401,6,304,76
1402,6,305,76
1403,6,306,76
1404,7,279,100
1405,7,282,100
1406,7,262,94
1407,7,257,94
1408,7,257,94
1409,7,257,94
1410,6,292,88
1411,5,284,72
1412,6,298,88
1413,5,278,76
1414,7,287,78
1415,5,270,76
1416,5,268,64
1417,5,270,76
1418,4,307,48
1419,3,286,48
1420,3,278,48
1421,5,289,76
1422,4,284,60
1423,5,273,64
1424,5,264,64
1425,5,258,76
1426,5,263,64
1427,5,268,76
1428,5,289,76
1429,4,289,64
1430,5,296,76
1431,5,295,76
1432,4,294,64
1433,4,295,64
1434,4,299,64
1435,4,295,64
1436,4,307,64
1437,5,306,76
1438,6,324,84
1439,5,299,76
1440,5,295,76
1441,5,288,76
1442,4,291,64
1443,4,291,64
1444,4,293,64
1445,4,284,64
1446,5,326,80
1447,5,315,80
1448,5,303,80
1449,5,314,80
1450,7,326,104
1451,4,306,60
1452,4,303,60
1453,4,296,60
1454,6,299,84
1455,2,192,20
1456,3,177,30
1457,3,184,32
1458,3,183,32
1459,3,176,32
1460,3,191,32
1461,3,171,36
1462,3,172,36
1463,3,176,36
1464,5,183,62
1465,5,179,62
1466,5,193,62
1467,4,190,48
1468,6,188,74
1469,5,194,62
1470,6,192,74
1471,6,194,74
1472,6,193,74
1473,7,221,84
1474,7,221,84
1475,7,222,84
1476,7,223,84
1477,10,249,140
1478,11,257,156
1479,13,252,182
1480,11,272,156
1481,11,282,156
1482,11,296,156
1483,11,355,156
1484,11,355,156
1485,11,360,156
1486,11,356,156
1487,11,359,156
1488,11,361,156
1489,11,355,156
1490,10,344,140
1491,11,339,156
1492,11,349,156
1493,11,347,156
1494,14,279,216
1495,14,279,216
1496,14,283,216
1497,10,330,140
1498,15,299,240
1499,13,280,182
1500,13,280,182
1501,13,268,182
1502,10,290,140
1503,9,282,116
1504,15,303,240
1505,15,307,240
1506,12,329,168
1507,12,327,168
1508,12,323,168
1509,11,287,142
1510,11,287,142
1511,11,288,142
1512,11,297,142
1513,11,294,142
1514,11,292,142
1515,11,292,142
1516,11,240,142
1517,11,240,142
1518,11,245,142
1519,11,240,142
1520,7,195,86
1521,7,220,86
1522,7,220,86
1523,7,220,86
1524,11,279,142
1525,9,266,114
1526,11,292,142
1527,11,285,142
1528,8,239,100
1529,6,225,72
1530,6,236,72
1531,8,248,100
1532,9,288,116
1533,11,297,142
1534,6,231,72
1535,5,233,60
1536,6,240,72
1537,11,299,142
1538,6,228,72
1539,7,261,82
1540,12,322,154
1541,15,292,176
1542,17,299,202
1543,11,313,142
1544,11,313,142
1545,4,229,64
1546,5,296,58
1547,4,228,64
1548,4,229,64
1549,4,263,64
1550,11,343,142
1551,11,329,142
1552,11,320,142
1553,11,321,142
1554,12,332,154
1555,12,322,154
1556,12,331,154
1557,12,315,154
1558,11,298,142
1559,11,291,142
1560,10,275,128
1561,11,295,142
1562,11,299,142
1563,12,325,154
1564,12,321,154
1565,6,269,72
1566,7,247,86
1567,6,234,72
1568,6,242,72
1569,7,244,86
1570,7,247,86
1571,7,244,86
1572,8,269,92
1573,9,271,106
1574,8,249,92
1575,8,209,92
1576,8,210,92
1577,8,210,92
1578,8,210,92
1579,8,210,92
1580,9,208,106
1581,6,196,70
1582,8,208,92
1583,8,202,92
1584,8,201,92
1585,6,192,70
1586,8,201,92
1587,8,201,92
1588,8,206,92
1589,12,269,154
1590,12,262,154
1591,12,261,154
1592,9,242,116
1593,9,230,116
1594,11,232,142
1595,9,243,116
1596,11,247,142
1597,11,250,142
1598,11,247,142
1599,9,222,116
1600,11,231,142
1601,11,233,142
1602,11,232,142
1603,11,233,142
1604,11,223,142
1605,9,211,116
1606,11,221,142
1607,11,223,142
1608,11,223,142
1609,10,248,128
1610,11,227,142
1611,12,252,154
1612,11,231,142
1613,11,228,142
1614,11,224,142
1615,11,260,142
1616,11,276,142
1617,9,253,114
1618,11,279,142
1619,12,284,154
1620,12,284,154
1621,12,289,154
1622,12,284,154
1623,10,268,128
1624,4,247,48
1625,6,231,72
1626,6,180,72
1627,5,193,60
1628,6,193,72
1629,6,189,72
1630,4,168,48
1631,6,192,72
1632,6,195,72
1633,6,193,72
1634,6,251,72
1635,4,239,48
1636,4,239,48
1637,4,239,48
1638,5,244,60
1639,9,277,148
1640,4,167,48
1641,4,167,48
1642,4,167,48
1643,4,167,48
1644,4,199,48
1645,3,252,32
1646,2,272,20
1647,2,250,20
1648,2,235,20
1649,2,235,20
1650,2,225,20
1651,2,245,20
1652,2,222,20
1653,2,227,20
1654,2,229,20
1655,2,210,20
1656,2,223,20
